Id,Category
8593,4
8594,7
8595,3
8596,8
8597,2
8598,7
8599,0
8600,6
8601,9
8602,6
8603,6
8604,1
8605,3
8606,4
8607,6
8608,1
8609,9
8610,1
8611,6
8612,4
8613,1
8614,9
8615,3
8616,6
8617,6
8618,2
8619,0
8620,0
8621,2
8622,6
8623,1
8624,3
8625,1
8626,9
8627,4
8628,0
8629,5
8630,8
8631,1
8632,1
8633,5
8634,3
8635,4
8636,7
8637,9
8638,9
8639,8
8640,7
8641,7
8642,4
8643,7
8644,6
8645,8
8646,1
8647,6
8648,9
8649,7
8650,1
8651,2
8652,1
8653,0
8654,4
8655,5
8656,9
8657,2
8658,3
8659,8
8660,0
8661,5
8662,3
8663,9
8664,8
8665,1
8666,9
8667,1
8668,9
8669,6
8670,1
8671,8
8672,9
8673,5
8674,5
8675,8
8676,6
8677,1
8678,4
8679,9
8680,9
8681,7
8682,1
8683,9
8684,9
8685,7
8686,3
8687,9
8688,4
8689,7
8690,3
8691,6
8692,9
8693,4
8694,8
8695,0
8696,7
8697,0
8698,7
8699,5
8700,0
8701,2
8702,0
8703,1
8704,2
8705,6
8706,9
8707,5
8708,3
8709,5
8710,0
8711,6
8712,2
8713,8
8714,7
8715,9
8716,9
8717,6
8718,6
8719,0
8720,9
8721,9
8722,0
8723,5
8724,7
8725,6
8726,4
8727,4
8728,9
8729,2
8730,0
8731,2
8732,8
8733,2
8734,7
8735,0
8736,1
8737,5
8738,4
8739,3
8740,9
8741,7
8742,7
8743,5
8744,4
8745,2
8746,7
8747,7
8748,6
8749,5
8750,0
8751,6
8752,5
8753,2
8754,0
8755,1
8756,6
8757,0
8758,2
8759,7
8760,6
8761,2
8762,9
8763,7
8764,6
8765,6
8766,5
8767,3
8768,1
8769,5
8770,0
8771,4
8772,4
8773,6
8774,3
8775,1
8776,3
8777,6
8778,6
8779,2
8780,9
8781,9
8782,3
8783,2
8784,2
8785,8
8786,0
8787,3
8788,2
8789,4
8790,1
8791,2
8792,9
8793,6
8794,9
8795,8
8796,0
8797,1
8798,3
8799,7
8800,1
8801,3
8802,8
8803,1
8804,5
8805,3
8806,3
8807,1
8808,3
8809,6
8810,3
8811,9
8812,6
8813,0
8814,5
8815,7
8816,7
8817,8
8818,4
8819,1
8820,6
8821,5
8822,6
8823,9
8824,6
8825,7
8826,1
8827,1
8828,5
8829,7
8830,7
8831,9
8832,7
8833,8
8834,4
8835,7
8836,7
8837,3
8838,2
8839,2
8840,3
8841,7
8842,3
8843,0
8844,2
8845,0
8846,3
8847,9
8848,2
8849,8
8850,9
8851,9
8852,7
8853,4
8854,2
8855,5
8856,3
8857,9
8858,6
8859,6
8860,4
8861,5
8862,2
8863,4
8864,0
8865,7
8866,8
8867,6
8868,0
8869,2
8870,9
8871,9
8872,1
8873,1
8874,6
8875,7
8876,2
8877,0
8878,5
8879,3
8880,2
8881,6
8882,3
8883,3
8884,0
8885,4
8886,6
8887,6
8888,0
8889,6
8890,0
8891,8
8892,8
8893,0
8894,8
8895,2
8896,2
8897,5
8898,8
8899,4
8900,1
8901,8
8902,2
8903,8
8904,9
8905,1
8906,0
8907,0
8908,0
8909,5
8910,3
8911,5
8912,4
8913,8
8914,8
8915,3
8916,4
8917,4
8918,1
8919,1
8920,0
8921,7
8922,3
8923,4
8924,9
8925,1
8926,3
8927,3
8928,7
8929,4
8930,8
8931,4
8932,2
8933,7
8934,6
8935,3
8936,2
8937,9
8938,0
8939,2
8940,1
8941,3
8942,4
8943,9
8944,8
8945,0
8946,0
8947,8
8948,9
8949,8
8950,3
8951,7
8952,8
8953,6
8954,5
8955,8
8956,3
8957,6
8958,3
8959,1
8960,3
8961,1
8962,2
8963,3
8964,3
8965,9
8966,8
8967,8
8968,6
8969,9
8970,4
8971,1
8972,7
8973,4
8974,1
8975,9
8976,9
8977,2
8978,3
8979,2
8980,3
8981,6
8982,1
8983,4
8984,5
8985,4
8986,2
8987,6
8988,6
8989,9
8990,2
8991,1
8992,1
8993,8
8994,0
8995,9
8996,9
8997,9
8998,0
8999,7
9000,6
9001,1
9002,6
9003,4
9004,4
9005,2
9006,3
9007,9
9008,1
9009,2
9010,8
9011,4
9012,1
9013,5
9014,9
9015,6
9016,6
9017,2
9018,4
9019,2
9020,3
9021,9
9022,4
9023,4
9024,2
9025,2
9026,9
9027,1
9028,2
9029,5
9030,8
9031,4
9032,0
9033,1
9034,6
9035,4
9036,2
9037,8
9038,6
9039,2
9040,7
9041,0
9042,2
9043,6
9044,1
9045,4
9046,7
9047,1
9048,9
9049,3
9050,5
9051,7
9052,8
9053,1
9054,1
9055,0
9056,0
9057,3
9058,1
9059,7
9060,0
9061,5
9062,4
9063,8
9064,2
9065,3
9066,5
9067,4
9068,5
9069,4
9070,1
9071,6
9072,1
9073,3
9074,6
9075,1
9076,5
9077,4
9078,7
9079,0
9080,4
9081,5
9082,7
9083,9
9084,5
9085,1
9086,5
9087,5
9088,4
9089,5
9090,1
9091,6
9092,1
9093,2
9094,1
9095,0
9096,3
9097,6
9098,7
9099,9
9100,6
9101,3
9102,8
9103,8
9104,7
9105,0
9106,3
9107,3
9108,0
9109,6
9110,5
9111,1
9112,0
9113,4
9114,1
9115,2
9116,9
9117,2
9118,1
9119,8
9120,5
9121,2
9122,8
9123,6
9124,3
9125,0
9126,3
9127,3
9128,5
9129,0
9130,7
9131,3
9132,9
9133,1
9134,2
9135,6
9136,8
9137,3
9138,9
9139,6
9140,1
9141,0
9142,2
9143,9
9144,2
9145,0
9146,3
9147,6
9148,2
9149,3
9150,3
9151,5
9152,9
9153,9
9154,9
9155,2
9156,7
9157,6
9158,9
9159,0
9160,7
9161,3
9162,2
9163,6
9164,7
9165,7
9166,8
9167,1
9168,9
9169,7
9170,0
9171,1
9172,3
9173,1
9174,1
9175,6
9176,5
9177,0
9178,1
9179,7
9180,0
9181,2
9182,4
9183,2
9184,9
9185,4
9186,0
9187,7
9188,6
9189,2
9190,5
9191,4
9192,0
9193,1
9194,0
9195,3
9196,8
9197,1
9198,1
9199,3
9200,2
9201,4
9202,7
9203,3
9204,0
9205,1
9206,1
9207,6
9208,0
9209,5
9210,6
9211,1
9212,3
9213,5
9214,6
9215,2
9216,3
9217,7
9218,2
9219,1
9220,2
9221,1
9222,2
9223,0
9224,8
9225,7
9226,8
9227,9
9228,5
9229,4
9230,9
9231,2
9232,1
9233,7
9234,9
9235,3
9236,7
9237,8
9238,2
9239,9
9240,2
9241,1
9242,2
9243,0
9244,5
9245,5
9246,8
9247,2
9248,3
9249,7
9250,4
9251,1
9252,2
9253,5
9254,9
9255,8
9256,0
9257,7
9258,4
9259,1
9260,0
9261,2
9262,5
9263,8
9264,3
9265,6
9266,8
9267,2
9268,2
9269,1
9270,5
9271,4
9272,9
9273,3
9274,1
9275,8
9276,4
9277,9
9278,4
9279,1
9280,9
9281,3
9282,1
9283,4
9284,3
9285,4
9286,3
9287,4
9288,1
9289,7
9290,4
9291,4
9292,9
9293,2
9294,1
9295,8
9296,1
9297,1
9298,4
9299,9
9300,4
9301,2
9302,1
9303,9
9304,1
9305,2
9306,3
9307,6
9308,2
9309,4
9310,1
9311,1
9312,9
9313,4
9314,8
9315,4
9316,3
9317,9
9318,8
9319,1
9320,4
9321,6
9322,3
9323,1
9324,1
9325,9
9326,0
9327,6
9328,0
9329,8
9330,3
9331,1
9332,9
9333,9
9334,8
9335,1
9336,4
9337,1
9338,4
9339,6
9340,7
9341,8
9342,2
9343,0
9344,0
9345,4
9346,9
9347,7
9348,5
9349,7
9350,8
9351,2
9352,2
9353,5
9354,6
9355,5
9356,2
9357,9
9358,3
9359,8
9360,1
9361,7
9362,2
9363,7
9364,6
9365,2
9366,5
9367,0
9368,0
9369,5
9370,0
9371,4
9372,6
9373,9
9374,3
9375,1
9376,0
9377,7
9378,4
9379,4
9380,8
9381,2
9382,2
9383,0
9384,2
9385,9
9386,6
9387,8
9388,1
9389,7
9390,2
9391,4
9392,3
9393,4
9394,2
9395,4
9396,3
9397,9
9398,1
9399,0
9400,1
9401,7
9402,7
9403,1
9404,7
9405,5
9406,9
9407,9
9408,9
9409,7
9410,6
9411,5
9412,0
9413,1
9414,5
9415,7
9416,1
9417,1
9418,1
9419,4
9420,2
9421,1
9422,4
9423,1
9424,3
9425,1
9426,6
9427,5
9428,1
9429,4
9430,1
9431,8
9432,5
9433,7
9434,7
9435,8
9436,1
9437,6
9438,6
9439,3
9440,5
9441,1
9442,0
9443,1
9444,2
9445,7
9446,1
9447,9
9448,4
9449,0
9450,9
9451,0
9452,6
9453,3
9454,5
9455,3
9456,0
9457,2
9458,9
9459,5
9460,5
9461,1
9462,7
9463,6
9464,6
9465,7
9466,3
9467,8
9468,4
9469,9
9470,2
9471,8
9472,7
9473,0
9474,4
9475,7
9476,8
9477,7
9478,1
9479,2
9480,0
9481,0
9482,9
9483,8
9484,0
9485,4
9486,8
9487,3
9488,5
9489,3
9490,0
9491,8
9492,0
9493,4
9494,4
9495,0
9496,9
9497,7
9498,8
9499,4
9500,5
9501,7
9502,8
9503,2
9504,4
9505,0
9506,2
9507,4
9508,5
9509,7
9510,4
9511,1
9512,9
9513,0
9514,1
9515,7
9516,4
9517,1
9518,8
9519,7
9520,0
9521,6
9522,3
9523,4
9524,9
9525,7
9526,3
9527,4
9528,1
9529,9
9530,0
9531,7
9532,4
9533,9
9534,9
9535,1
9536,4
9537,2
9538,1
9539,6
9540,6
9541,1
9542,8
9543,0
9544,7
9545,9
9546,2
9547,9
9548,7
9549,7
9550,0
9551,6
9552,3
9553,4
9554,3
9555,6
9556,9
9557,4
9558,8
9559,4
9560,3
9561,9
9562,5
9563,3
9564,9
9565,4
9566,1
9567,6
9568,7
9569,5
9570,4
9571,7
9572,2
9573,8
9574,5
9575,0
9576,0
9577,7
9578,1
9579,7
9580,4
9581,5
9582,9
9583,4
9584,2
9585,2
9586,1
9587,8
9588,5
9589,1
9590,3
9591,0
9592,1
9593,8
9594,8
9595,7
9596,4
9597,6
9598,4
9599,3
9600,0
9601,3
9602,8
9603,5
9604,2
9605,5
9606,2
9607,5
9608,1
9609,6
9610,4
9611,4
9612,1
9613,3
9614,1
9615,1
9616,8
9617,8
9618,5
9619,6
9620,8
9621,9
9622,7
9623,6
9624,6
9625,0
9626,3
9627,6
9628,1
9629,0
9630,6
9631,2
9632,7
9633,6
9634,9
9635,2
9636,0
9637,0
9638,3
9639,0
9640,1
9641,0
9642,7
9643,7
9644,3
9645,7
9646,8
9647,5
9648,5
9649,1
9650,8
9651,2
9652,7
9653,9
9654,3
9655,2
9656,3
9657,3
9658,8
9659,6
9660,4
9661,4
9662,9
9663,0
9664,5
9665,9
9666,4
9667,4
9668,5
9669,4
9670,7
9671,0
9672,4
9673,1
9674,8
9675,6
9676,3
9677,3
9678,5
9679,2
9680,2
9681,8
9682,7
9683,1
9684,2
9685,5
9686,4
9687,2
9688,0
9689,9
9690,4
9691,6
9692,2
9693,4
9694,3
9695,4
9696,0
9697,9
9698,6
9699,7
9700,6
9701,6
9702,5
9703,3
9704,1
9705,5
9706,7
9707,6
9708,6
9709,4
9710,7
9711,5
9712,8
9713,9
9714,1
9715,3
9716,3
9717,1
9718,3
9719,3
9720,7
9721,5
9722,5
9723,0
9724,3
9725,4
9726,2
9727,3
9728,2
9729,3
9730,8
9731,8
9732,3
9733,8
9734,3
9735,7
9736,0
9737,4
9738,7
9739,9
9740,9
9741,5
9742,2
9743,0
9744,4
9745,5
9746,1
9747,8
9748,9
9749,5
9750,3
9751,1
9752,3
9753,2
9754,9
9755,7
9756,1
9757,9
9758,6
9759,0
9760,0
9761,1
9762,7
9763,9
9764,6
9765,5
9766,3
9767,8
9768,6
9769,1
9770,0
9771,3
9772,5
9773,9
9774,6
9775,3
9776,6
9777,3
9778,2
9779,2
9780,0
9781,4
9782,3
9783,0
9784,6
9785,7
9786,1
9787,1
9788,7
9789,4
9790,0
9791,1
9792,6
9793,3
9794,7
9795,9
9796,7
9797,5
9798,3
9799,7
9800,0
9801,6
9802,0
9803,0
9804,6
9805,5
9806,7
9807,5
9808,4
9809,4
9810,6
9811,0
9812,5
9813,7
9814,9
9815,8
9816,5
9817,7
9818,4
9819,1
9820,6
9821,1
9822,4
9823,3
9824,7
9825,4
9826,5
9827,4
9828,8
9829,7
9830,5
9831,4
9832,4
9833,8
9834,8
9835,5
9836,8
9837,0
9838,2
9839,0
9840,2
9841,4
9842,9
9843,7
9844,3
9845,0
9846,5
9847,7
9848,1
9849,2
9850,2
9851,1
9852,7
9853,7
9854,4
9855,9
9856,0
9857,2
9858,5
9859,5
9860,3
9861,3
9862,6
9863,0
9864,2
9865,5
9866,1
9867,8
9868,9
9869,4
9870,0
9871,5
9872,9
9873,8
9874,5
9875,9
9876,0
9877,3
9878,4
9879,3
9880,8
9881,3
9882,4
9883,2
9884,6
9885,9
9886,0
9887,2
9888,8
9889,1
9890,0
9891,6
9892,5
9893,7
9894,5
9895,6
9896,0
9897,8
9898,3
9899,2
9900,9
9901,3
9902,1
9903,2
9904,4
9905,7
9906,1
9907,0
9908,4
9909,8
9910,1
9911,5
9912,0
9913,4
9914,6
9915,1
9916,1
9917,9
9918,0
9919,0
9920,2
9921,8
9922,0
9923,0
9924,1
9925,5
9926,1
9927,9
9928,6
9929,9
9930,8
9931,9
9932,4
9933,5
9934,8
9935,9
9936,6
9937,2
9938,7
9939,9
9940,2
9941,4
9942,0
9943,8
9944,2
9945,5
9946,4
9947,6
9948,6
9949,3
9950,9
9951,8
9952,8
9953,1
9954,6
9955,1
9956,3
9957,6
9958,1
9959,0
9960,1
9961,3
9962,0
9963,8
9964,2
9965,2
9966,3
9967,7
9968,3
9969,3
9970,2
9971,6
9972,3
9973,9
9974,4
9975,1
9976,6
9977,7
9978,3
9979,1
9980,9
9981,0
9982,3
9983,0
9984,2
9985,9
9986,5
9987,0
9988,1
9989,4
9990,7
9991,4
9992,7
9993,6
9994,1
9995,9
9996,2
9997,0
9998,4
9999,0
